fault,aircraft,test_case,changed_exec_lines,executed,max_count,reach
B_piston_power_bcd3f980,F80C,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,F80C,engine_cut,2,2,1,True
B2_turbine_throttle_init_c8af9244,F80C,engine_cut,1,1,1,True
B2_turbine_thruster_inputs_20066483,F80C,engine_cut,1,1,3111,True
B2_wheel_spin_down_8a9fba1c,F80C,engine_cut,4,4,2912,True
B2_sensor_fail_stuck_f543d634,F80C,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,F80C,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,F80C,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,F80C,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,F80C,engine_cut,3,3,857,True
B_pqrdot_5ad2694c,F80C,climbing_turn,5,1,5817,True
B_piston_power_bcd3f980,F80C,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,F80C,climbing_turn,2,2,1,True
B2_turbine_throttle_init_c8af9244,F80C,climbing_turn,1,1,1,True
B2_turbine_thruster_inputs_20066483,F80C,climbing_turn,1,1,8512,True
B2_wheel_spin_down_8a9fba1c,F80C,climbing_turn,4,4,40719,True
B2_sensor_fail_stuck_f543d634,F80C,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,F80C,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,F80C,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,F80C,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,F80C,climbing_turn,3,3,11659,True
B_pqrdot_5ad2694c,F80C,elev_doublet_distractor,5,1,5217,True
B_piston_power_bcd3f980,F80C,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,F80C,elev_doublet_distractor,2,2,1,True
B2_turbine_throttle_init_c8af9244,F80C,elev_doublet_distractor,1,1,1,True
B2_turbine_thruster_inputs_20066483,F80C,elev_doublet_distractor,1,1,7912,True
B2_wheel_spin_down_8a9fba1c,F80C,elev_doublet_distractor,4,4,36519,True
B2_sensor_fail_stuck_f543d634,F80C,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,F80C,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,F80C,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,F80C,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,F80C,elev_doublet_distractor,3,3,10459,True
B_pqrdot_5ad2694c,F80C,engine_restart,5,1,410,True
B_piston_power_bcd3f980,F80C,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,F80C,engine_restart,2,2,1,True
B2_turbine_throttle_init_c8af9244,F80C,engine_restart,1,1,1,True
B2_turbine_thruster_inputs_20066483,F80C,engine_restart,1,1,2983,True
B2_wheel_spin_down_8a9fba1c,F80C,engine_restart,4,4,2870,True
B2_sensor_fail_stuck_f543d634,F80C,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,F80C,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,F80C,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,F80C,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,F80C,engine_restart,3,3,845,True
B_pqrdot_5ad2694c,F80C,engine_stop,5,1,416,True
B_piston_power_bcd3f980,F80C,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,F80C,engine_stop,2,2,1,True
B2_turbine_throttle_init_c8af9244,F80C,engine_stop,1,1,1,True
B2_turbine_thruster_inputs_20066483,F80C,engine_stop,1,1,3111,True
B2_wheel_spin_down_8a9fba1c,F80C,engine_stop,4,4,2912,True
B2_sensor_fail_stuck_f543d634,F80C,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,F80C,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,F80C,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,F80C,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,F80C,engine_stop,3,3,857,True
B_pqrdot_5ad2694c,J3Cub,cruise,5,1,7683,True
B_piston_power_bcd3f980,J3Cub,cruise,3,3,10140,True
B_turbine_windmill_2db8e408,J3Cub,cruise,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,cruise,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,cruise,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,cruise,4,4,38415,True
B2_sensor_fail_stuck_f543d634,J3Cub,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,cruise,3,3,15391,True
B_pqrdot_5ad2694c,J3Cub,throttle_step,5,1,7683,True
B_piston_power_bcd3f980,J3Cub,throttle_step,3,3,10172,True
B_turbine_windmill_2db8e408,J3Cub,throttle_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,throttle_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,throttle_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,throttle_step,4,4,38415,True
B2_sensor_fail_stuck_f543d634,J3Cub,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,throttle_step,3,3,15391,True
B_pqrdot_5ad2694c,J3Cub,elev_doublet,5,1,4083,True
B_piston_power_bcd3f980,J3Cub,elev_doublet,3,3,6536,True
B_turbine_windmill_2db8e408,J3Cub,elev_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,elev_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,elev_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,elev_doublet,4,4,20415,True
B2_sensor_fail_stuck_f543d634,J3Cub,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,elev_doublet,3,3,8191,True
B_pqrdot_5ad2694c,J3Cub,elev_step,5,1,7683,True
B_piston_power_bcd3f980,J3Cub,elev_step,3,3,10182,True
B_turbine_windmill_2db8e408,J3Cub,elev_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,elev_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,elev_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,elev_step,4,4,38415,True
B2_sensor_fail_stuck_f543d634,J3Cub,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,elev_step,3,3,15391,True
B_pqrdot_5ad2694c,J3Cub,aileron_step,5,1,4083,True
B_piston_power_bcd3f980,J3Cub,aileron_step,3,3,6709,True
B_turbine_windmill_2db8e408,J3Cub,aileron_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,aileron_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,aileron_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,aileron_step,4,4,20415,True
B2_sensor_fail_stuck_f543d634,J3Cub,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,aileron_step,3,3,8191,True
B_pqrdot_5ad2694c,J3Cub,rudder_doublet,5,1,4083,True
B_piston_power_bcd3f980,J3Cub,rudder_doublet,3,3,6729,True
B_turbine_windmill_2db8e408,J3Cub,rudder_doublet,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,rudder_doublet,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,rudder_doublet,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,rudder_doublet,4,4,20415,True
B2_sensor_fail_stuck_f543d634,J3Cub,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,rudder_doublet,3,3,8191,True
B_pqrdot_5ad2694c,J3Cub,bank_hold,5,1,5883,True
B_piston_power_bcd3f980,J3Cub,bank_hold,3,3,8373,True
B_turbine_windmill_2db8e408,J3Cub,bank_hold,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,bank_hold,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,bank_hold,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,bank_hold,4,4,29415,True
B2_sensor_fail_stuck_f543d634,J3Cub,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,bank_hold,3,3,11791,True
B_pqrdot_5ad2694c,J3Cub,flap_extend,5,1,5279,True
B_piston_power_bcd3f980,J3Cub,flap_extend,3,3,7762,True
B_turbine_windmill_2db8e408,J3Cub,flap_extend,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,flap_extend,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,flap_extend,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,flap_extend,4,4,26395,True
B2_sensor_fail_stuck_f543d634,J3Cub,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,flap_extend,3,3,10583,True
B_pqrdot_5ad2694c,J3Cub,engine_cut,5,1,480,True
B_piston_power_bcd3f980,J3Cub,engine_cut,3,3,2932,True
B_turbine_windmill_2db8e408,J3Cub,engine_cut,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,engine_cut,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,engine_cut,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,engine_cut,4,4,2400,True
B2_sensor_fail_stuck_f543d634,J3Cub,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,engine_cut,3,3,985,True
B_pqrdot_5ad2694c,J3Cub,climbing_turn,5,1,5793,True
B_piston_power_bcd3f980,J3Cub,climbing_turn,3,3,7873,True
B_turbine_windmill_2db8e408,J3Cub,climbing_turn,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,climbing_turn,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,climbing_turn,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,climbing_turn,4,4,28965,True
B2_sensor_fail_stuck_f543d634,J3Cub,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,climbing_turn,3,3,11611,True
B_pqrdot_5ad2694c,J3Cub,elev_doublet_distractor,5,1,5283,True
B_piston_power_bcd3f980,J3Cub,elev_doublet_distractor,3,3,7772,True
B_turbine_windmill_2db8e408,J3Cub,elev_doublet_distractor,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,elev_doublet_distractor,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,elev_doublet_distractor,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,elev_doublet_distractor,4,4,26415,True
B2_sensor_fail_stuck_f543d634,J3Cub,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,elev_doublet_distractor,3,3,10591,True
B_pqrdot_5ad2694c,J3Cub,engine_restart,5,1,484,True
B_piston_power_bcd3f980,J3Cub,engine_restart,3,3,3098,True
B_turbine_windmill_2db8e408,J3Cub,engine_restart,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,engine_restart,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,engine_restart,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,engine_restart,4,4,2420,True
B2_sensor_fail_stuck_f543d634,J3Cub,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,engine_restart,3,3,993,True
B_pqrdot_5ad2694c,J3Cub,engine_stop,5,1,5283,True
B_piston_power_bcd3f980,J3Cub,engine_stop,3,3,7753,True
B_turbine_windmill_2db8e408,J3Cub,engine_stop,2,0,0,False
B2_turbine_throttle_init_c8af9244,J3Cub,engine_stop,1,0,0,False
B2_turbine_thruster_inputs_20066483,J3Cub,engine_stop,1,0,0,False
B2_wheel_spin_down_8a9fba1c,J3Cub,engine_stop,4,4,26415,True
B2_sensor_fail_stuck_f543d634,J3Cub,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,J3Cub,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,J3Cub,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,J3Cub,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,J3Cub,engine_stop,3,3,10591,True
B_pqrdot_5ad2694c,MD11,cruise,5,1,7581,True
B_piston_power_bcd3f980,MD11,cruise,3,0,0,False
B_turbine_windmill_2db8e408,MD11,cruise,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,cruise,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,cruise,1,1,39552,True
B2_wheel_spin_down_8a9fba1c,MD11,cruise,4,4,22743,True
B2_sensor_fail_stuck_f543d634,MD11,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,cruise,3,3,15187,True
B_pqrdot_5ad2694c,MD11,throttle_step,5,1,7581,True
B_piston_power_bcd3f980,MD11,throttle_step,3,0,0,False
B_turbine_windmill_2db8e408,MD11,throttle_step,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,throttle_step,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,throttle_step,1,1,39555,True
B2_wheel_spin_down_8a9fba1c,MD11,throttle_step,4,4,22743,True
B2_sensor_fail_stuck_f543d634,MD11,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,throttle_step,3,3,15187,True
B_pqrdot_5ad2694c,MD11,elev_doublet,5,1,3981,True
B_piston_power_bcd3f980,MD11,elev_doublet,3,0,0,False
B_turbine_windmill_2db8e408,MD11,elev_doublet,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,elev_doublet,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,elev_doublet,1,1,28752,True
B2_wheel_spin_down_8a9fba1c,MD11,elev_doublet,4,4,11943,True
B2_sensor_fail_stuck_f543d634,MD11,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,elev_doublet,3,3,7987,True
B_pqrdot_5ad2694c,MD11,elev_step,5,1,7581,True
B_piston_power_bcd3f980,MD11,elev_step,3,0,0,False
B_turbine_windmill_2db8e408,MD11,elev_step,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,elev_step,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,elev_step,1,1,39555,True
B2_wheel_spin_down_8a9fba1c,MD11,elev_step,4,4,22743,True
B2_sensor_fail_stuck_f543d634,MD11,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,elev_step,3,3,15187,True
B_pqrdot_5ad2694c,MD11,aileron_step,5,1,3981,True
B_piston_power_bcd3f980,MD11,aileron_step,3,0,0,False
B_turbine_windmill_2db8e408,MD11,aileron_step,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,aileron_step,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,aileron_step,1,1,28755,True
B2_wheel_spin_down_8a9fba1c,MD11,aileron_step,4,4,11943,True
B2_sensor_fail_stuck_f543d634,MD11,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,aileron_step,3,3,7987,True
B_pqrdot_5ad2694c,MD11,rudder_doublet,5,1,3981,True
B_piston_power_bcd3f980,MD11,rudder_doublet,3,0,0,False
B_turbine_windmill_2db8e408,MD11,rudder_doublet,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,rudder_doublet,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,rudder_doublet,1,1,28752,True
B2_wheel_spin_down_8a9fba1c,MD11,rudder_doublet,4,4,11943,True
B2_sensor_fail_stuck_f543d634,MD11,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,rudder_doublet,3,3,7987,True
B_pqrdot_5ad2694c,MD11,bank_hold,5,1,5781,True
B_piston_power_bcd3f980,MD11,bank_hold,3,0,0,False
B_turbine_windmill_2db8e408,MD11,bank_hold,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,bank_hold,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,bank_hold,1,1,34155,True
B2_wheel_spin_down_8a9fba1c,MD11,bank_hold,4,4,17343,True
B2_sensor_fail_stuck_f543d634,MD11,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,bank_hold,3,3,11587,True
B_pqrdot_5ad2694c,MD11,flap_extend,5,1,5181,True
B_piston_power_bcd3f980,MD11,flap_extend,3,0,0,False
B_turbine_windmill_2db8e408,MD11,flap_extend,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,flap_extend,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,flap_extend,1,1,32355,True
B2_wheel_spin_down_8a9fba1c,MD11,flap_extend,4,4,15543,True
B2_sensor_fail_stuck_f543d634,MD11,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,flap_extend,3,3,10387,True
B_pqrdot_5ad2694c,MD11,engine_cut,5,1,5181,True
B_piston_power_bcd3f980,MD11,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,MD11,engine_cut,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,engine_cut,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,engine_cut,1,1,32352,True
B2_wheel_spin_down_8a9fba1c,MD11,engine_cut,4,4,15543,True
B2_sensor_fail_stuck_f543d634,MD11,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,engine_cut,3,3,10387,True
B_pqrdot_5ad2694c,MD11,climbing_turn,5,1,5781,True
B_piston_power_bcd3f980,MD11,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,MD11,climbing_turn,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,climbing_turn,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,climbing_turn,1,1,34152,True
B2_wheel_spin_down_8a9fba1c,MD11,climbing_turn,4,4,17343,True
B2_sensor_fail_stuck_f543d634,MD11,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,climbing_turn,3,3,11587,True
B_pqrdot_5ad2694c,MD11,elev_doublet_distractor,5,1,5181,True
B_piston_power_bcd3f980,MD11,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,MD11,elev_doublet_distractor,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,elev_doublet_distractor,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,elev_doublet_distractor,1,1,32352,True
B2_wheel_spin_down_8a9fba1c,MD11,elev_doublet_distractor,4,4,15543,True
B2_sensor_fail_stuck_f543d634,MD11,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,elev_doublet_distractor,3,3,10387,True
B_pqrdot_5ad2694c,MD11,engine_restart,5,1,7581,True
B_piston_power_bcd3f980,MD11,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,MD11,engine_restart,2,2,2200,True
B2_turbine_throttle_init_c8af9244,MD11,engine_restart,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,engine_restart,1,1,39552,True
B2_wheel_spin_down_8a9fba1c,MD11,engine_restart,4,4,22743,True
B2_sensor_fail_stuck_f543d634,MD11,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,engine_restart,3,3,15187,True
B_pqrdot_5ad2694c,MD11,engine_stop,5,1,380,True
B_piston_power_bcd3f980,MD11,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,MD11,engine_stop,2,2,3,True
B2_turbine_throttle_init_c8af9244,MD11,engine_stop,1,1,3,True
B2_turbine_thruster_inputs_20066483,MD11,engine_stop,1,1,17952,True
B2_wheel_spin_down_8a9fba1c,MD11,engine_stop,4,4,1140,True
B2_sensor_fail_stuck_f543d634,MD11,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,MD11,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,MD11,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,MD11,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,MD11,engine_stop,3,3,785,True
B_pqrdot_5ad2694c,OV10,cruise,5,1,7475,True
B_piston_power_bcd3f980,OV10,cruise,3,0,0,False
B_turbine_windmill_2db8e408,OV10,cruise,2,2,2,True
B2_turbine_throttle_init_c8af9244,OV10,cruise,1,1,2,True
B2_turbine_thruster_inputs_20066483,OV10,cruise,1,1,21535,True
B2_wheel_spin_down_8a9fba1c,OV10,cruise,4,4,22425,True
B2_sensor_fail_stuck_f543d634,OV10,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,OV10,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,OV10,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,OV10,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,OV10,cruise,3,3,14975,True
B_pqrdot_5ad2694c,OV10,throttle_step,5,1,7475,True
B_piston_power_bcd3f980,OV10,throttle_step,3,0,0,False
B_turbine_windmill_2db8e408,OV10,throttle_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,OV10,throttle_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,OV10,throttle_step,1,1,21535,True
B2_wheel_spin_down_8a9fba1c,OV10,throttle_step,4,4,22425,True
B2_sensor_fail_stuck_f543d634,OV10,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,OV10,throttle_step,5,0,0,False
