fault,set,kind,aircraft,test_case,n_matched,n_cand,n_missing,structural,propagated,es1_max,es1_output,es_max,observable,n_observable_outputs,n_flag_05,min_p,n_correct_flags,n_flags,n_flags_on_changed,reach,revealed,revealed_any_change,flagged_without_change,qtg,signal_es1,condition
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0345930813837232,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0345930813837232,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0345930813837232,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0345930813837232,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0345930813837232,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0345930813837232,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,rudder_doublet,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,True,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Boeing314,bank_hold,10,10,0,False,True,0.0002119135549377,accelerations/rdot-rad_sec2,0.000170119710166,False,0.0,0.0,0.1983603279344131,0,0,0,True,False,False,False,True,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Boeing314,bank_hold,10,10,0,False,True,0.0001602236359779,accelerations/udot-ft_sec2,0.3637389105685841,False,0.0,0.0,0.1535692861427714,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1983603279344131,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,bank_hold,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,True,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Boeing314,flap_extend,10,10,0,False,True,0.0001347758388613,accelerations/rdot-rad_sec2,0.0001242762856292,False,0.0,0.0,0.1205758848230354,0,0,0,True,False,False,False,True,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Boeing314,flap_extend,10,10,0,False,True,0.2364172057643036,attitude/psi-rad,1.661911925341769,True,3.0,0.0,0.1805638872225554,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1205758848230354,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,flap_extend,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,True,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Boeing314,engine_cut,10,10,0,False,True,0.0001563789116481,accelerations/rdot-rad_sec2,0.0001224863734861,False,0.0,0.0,0.1559688062387522,0,0,0,True,False,False,False,True,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Boeing314,engine_cut,10,10,0,False,True,0.926792399809408,attitude/theta-rad,0.4133163030246842,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1559688062387522,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,engine_cut,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,True,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Boeing314,climbing_turn,10,10,0,False,True,0.0001778501464691,accelerations/rdot-rad_sec2,0.0001869515812837,False,0.0,0.0,0.1727654469106178,0,0,0,True,False,False,False,False,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Boeing314,climbing_turn,10,10,0,False,True,0.511588664235012,attitude/psi-rad,0.6618012070346597,False,0.0,0.0,0.4067186562687462,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1727654469106178,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,climbing_turn,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,False,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,True,0.0001478487720619,accelerations/rdot-rad_sec2,0.0001207114377329,False,0.0,0.0,0.1379724055188962,0,0,0,True,False,False,False,False,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,True,2.390186012630091,attitude/psi-rad,1.3790712207554108,True,2.0,0.0,0.0757848430313937,0,0,0,True,False,False,False,False,True,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1379724055188962,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,elev_doublet_distractor,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,False,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Boeing314,engine_stop,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,False,True,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Boeing314,engine_stop,10,10,0,False,True,2.985395333217681,attitude/psi-rad,0.7656029317084125,False,0.0,0.0,0.0863827234553089,0,0,0,True,False,False,False,False,True,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,False,False,False,False,False,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Boeing314,engine_stop,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0125974805038992,0,0,0,True,False,False,False,False,False,moderate turbulence
B2_Boeing314_aero_props_75b9b1e8,heldout,model,Boeing314,engine_stop,10,0,10,True,True,,,,True,,,,0,0,0,True,True,True,False,False,True,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Camel,cruise,10,10,0,False,True,1.755752826783072e-05,accelerations/pdot-rad_sec2,1.833746310338321e-05,False,0.0,1.0,0.0363927214557088,0,0,0,True,False,False,False,True,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Camel,cruise,10,10,0,False,True,7.022120811412637e-14,velocities/vc-kts,5.3606219633823696e-14,False,0.0,1.0,0.0363927214557088,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Camel,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0363927214557088,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Camel,throttle_step,10,10,0,False,True,1.3178349842005024e-05,accelerations/pdot-rad_sec2,1.5286862741979547e-05,False,0.0,0.0,0.0967806438712257,0,0,0,True,False,False,False,True,False,moderate turbulence
B_piston_power_bcd3f980,development,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,Camel,throttle_step,10,10,0,False,True,6.375084160563068e-14,velocities/vc-kts,6.596781109212048e-14,False,0.0,0.0,0.0967806438712257,0,0,0,True,False,False,False,True,False,moderate turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,False,False,False,False,True,False,moderate turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Camel,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0967806438712257,0,0,0,True,False,False,False,True,False,moderate turbulence
B_pqrdot_5ad2694c,development,cpp,Camel,elev_doublet,10,10,0,False,True,1.71974524806376e-05,accelerations/pdot-rad_sec2,1.5417137708118154e-05,False,0.0,1.0,0.0221955608878224,0,0,0,True,False,False,False,True,False,moderate turbulence
